NDB_No,Nutr_No,Isfl_Val,SD,n,Min,Max,CC,DataSrc_ID
22910,715,0.0003,,1,0.0003,0.0003,,89
22910,716,0,,1,0,0,,89
22911,710,1,0.818535277187245,3,0.1,1.7,C,91
22911,711,1.1,0.6557438524302,3,0.4,1.7,C,91
22911,712,0.166666666666667,0.152752523165195,3,0,0.3,C,91
22911,713,2.2,1.57162336455017,3,0.5,3.6,C,91
22932,710,0.2,,1,0.2,0.2,C,91
22932,711,0.3,,1,0.3,0.3,C,91
22932,712,0,,1,0,0,C,91
22932,713,0.6,,1,0.6,0.6,C,91
23501,710,0.67,0.329013677527242,5,0.3,1.05,B,66
23501,711,1.09,0.417432629294836,5,0.5,1.65,B,66
23501,712,0.1,0.070710678118655,5,0,0.2,B,66
23501,713,1.86,0.777335191535801,5,0.9,2.9,B,66
23506,710,0.35,0.16583123951777,5,0.2,0.55,B,66
23506,711,0.77,0.275227178890458,5,0.35,1.1,B,66
23506,712,0.02,0.044721359549996,5,0,0.1,B,66
23506,713,1.14,0.456070170039655,5,0.55,1.75,B,66
23567,710,0,,1,0,0,D,31
23567,711,0,,1,0,0,D,31
23567,713,0,,1,0,0,D,31
25013,710,0.1,,1,0.1,0.1,C,91
25013,711,0,,1,0,0,C,91
25013,712,0,,1,0,0,C,91
25013,713,0.1,,1,0.1,0.1,C,91
25017,710,1.8,,1,1.8,1.8,D,31
25017,711,3.27,,1,3.27,3.27,D,31
25017,713,5.07,,1,5.07,5.07,D,31
25017,714,0,,1,0,0,,31
25017,715,0,,1,0,0,,31
25017,716,0.087,,1,0.087,0.087,,31
42178,710,5.5,0,5,5.5,5.5,C,"64,"
42178,711,11.3,0,5,11.3,11.3,C,"64,"
42178,713,16.8,0,5,16.8,16.8,C,"64,"
42178,714,0,,5,0,0,,64
42237,710,0,,1,0,0,B,49
42237,711,0,,1,0,0,B,49
42237,713,0,,1,0,0,B,49
42299,710,0,,1,0,0,B,66
42299,711,0,,1,0,0,B,66
42299,712,0,,1,0,0,B,66
42299,713,0,,1,0,0,B,66
43130,710,5.78,0,6,5.78,5.78,C,81
43130,711,6.43,0,6,6.43,6.43,C,81
43130,712,0.06,0,6,0.06,0.06,C,81
43130,713,12.27,7.94410929039127E-16,6,12.27,12.27,C,81
43212,710,64.3666666666667,23.3481500575765,3,49.6,93.9,C,91
43212,711,45.7666666666667,0.105409255338942,3,45.7,45.9,C,91
43212,712,8.33333333333333,1.31761569173682,3,7.5,10,C,91
43212,713,118.5,24.8238796323218,3,102.8,149.9,C,91
43476,710,5.7,0,3,5.7,5.7,C,95
43476,711,9.4,0,3,9.4,9.4,C,95
43476,712,1.2,0,3,1.2,1.2,C,95
43476,713,16.3,0,3,16.3,16.3,C,95
43528,710,0.2,0.14142135623731,2,0.1,0.3,C,91
43528,711,0.35,0.212132034355964,2,0.2,0.5,C,91
43528,712,0,0,2,0,0,C,91
43528,713,0.6,0.282842712474619,2,0.4,0.8,C,91
97068,710,0,,1,0,0,B,51
97068,711,0,,1,0,0,B,51
97068,713,0,,1,0,0,B,51
97069,710,0,,1,0,0,B,51
97069,711,0,,1,0,0,B,51
97069,713,0,,1,0,0,B,51
97070,710,0,,1,0,0,B,51
97070,711,0,,1,0,0,B,51
97070,713,0,,1,0,0,B,51
99001,710,0.008,0,3,0.008,0.008,C,59
99001,711,0.01,0,3,0.01,0.01,C,59
99001,713,0.018,0,3,0.018,0.018,C,59
99001,714,0,,3,0,0,,59
99001,715,0.0024,,3,0.0024,0.0024,,59
99001,716,0,,3,0,0,,59
99002,710,29.8404285714286,12.5896840734002,7,20.752,59.3,B,"13,50"
99002,711,39.996,11.4562441343866,7,33.687,67.2,B,"13,50"
99002,713,69.8364285714286,24.0139689391588,7,54.439,126.5,B,"13,50"
99003,710,0,0,2,0,0,B,66
99003,711,0,0,2,0,0,B,66
99003,712,0,0,2,0,0,B,66
99003,713,0,0,2,0,0,B,66
99008,710,0,,1,0,0,C,24
99008,711,1.29,,1,1.29,1.29,C,24
99008,713,1.29,,1,1.29,1.29,C,24
99008,714,0,,1,0,0,,24
99008,715,0.21,,1,0.21,0.21,,24
99008,716,0,,1,0,0,,24
99009,710,0.035,0.049497474683058,2,0,0.07,C,"24,31"
99009,711,0.21,0.197989898732233,2,0.07,0.35,C,"24,31"
99009,713,0.245,0.148492424049175,2,0.14,0.35,C,"24,31"
99009,714,0.5955,0.219910208949016,2,0.44,0.751,,"24,31"
99009,715,3.14995,1.23029508858647,2,2.28,4.0199,,"24,31"
99009,716,14.07885,19.7723319475726,2,0.0977,28.06,,"24,31"
99010,710,0.002,0,3,0.002,0.002,C,59
99010,711,0.002,0,3,0.002,0.002,C,59
99010,713,0.004,0,3,0.004,0.004,C,59
99010,714,0,,3,0,0,,59
99010,715,0.005,,3,0.005,0.005,,59
99010,716,0,,3,0,0,,59
99014,710,1.897,0.982203441248299,6,0.344,3.45,C,"13,"
99014,711,2.8125,0.656172614484939,6,1.775,3.85,C,"13,"
99014,713,4.7135,1.64090587786137,6,2.119,7.308,C,"13,"
99018,710,40.0725,8.22769600906882,18,29.5,70,B,"13,95,101,"
99018,711,62.175,3.68756854372985,18,55,73.15,B,"13,95,101,"
99018,712,10.9,0.147709789175199,12,10.5,11.1,B,"95,"
99018,713,109.514166666667,5.46428522225882,18,100.1,125,B,"13,95,101,"
99019,710,0,,1,0,0,C,24
99019,711,0.64,,1,0.64,0.64,C,24
99019,713,0.64,,1,0.64,0.64,C,24
99019,714,1.26,,1,1.26,1.26,,24
99019,715,0,,1,0,0,,24
99019,716,6.13,,1,6.13,6.13,,24
99020,710,0.018,0,3,0.018,0.018,C,59
99020,711,0.029,0,3,0.029,0.029,C,59
99020,713,0.047,4.9065389333868E-18,3,0.047,0.047,C,59
99020,714,0.0359,,3,0.0359,0.0359,,59
99020,715,0.0075,,3,0.0075,0.0075,,59
99020,716,0,,3,0,0,,59
99021,710,0,,1,0,0,C,56
99021,711,0,,1,0,0,C,56
99021,713,0,,1,0,0,C,56
99026,710,0,0,2,0,0,C,"24,31,"
99026,711,0.155,0.21920310216783,2,0,0.31,C,"24,31,"
99026,713,0.155,0.21920310216783,2,0,0.31,C,"24,31,"
99026,714,0,,1,0,0,,24
99026,715,0,,1,0,0,,24
99026,716,0.0656,,1,0.0656,0.0656,,24
99029,710,0,0,2,0,0,B,51
99029,711,0,0,2,0,0,B,51
99029,713,0,0,2,0,0,B,51
99030,710,29.0893103448276,12.7018090088029,58,9.891,87.42,B,"5,27,"
99030,711,67.5668448275862,13.6930553429652,58,25.88,110.981,B,"5,27,"
99030,712,13.0957142857143,3.58111223437144,14,4.56,20.49,B,"27,"
99030,713,99.8171896551724,21.224501153708,58,42.538,188,B,"5,27,"
99034,710,12.18,1.91094217599591,5,9,14.3,C,"23,95,"
99034,711,21.12,1.15377640814848,5,19.2,22.4,C,"23,95,"
99034,712,2.3,0,3,2.3,2.3,C,"95,"
99034,713,34.68,3.89399537750111,5,28.2,39,C,"23,95,"
99035,710,37.4653,24.3693741314107,10,13.92,88.039,C,"18,20,38,80,84,"
99035,711,91.2222,41.8543458035124,10,44.405,156.062,C,"18,20,38,80,84,"
99035,712,14.2345,17.7137319755042,2,1.709,26.76,C,"18,80,"
99035,713,131.5344,64.6409488413928,10,61.343,244.101,C,"18,20,38,80,84,"
99036,710,21.7458888888889,23.0265443297526,9,7.01,74.353,B,"18,42,81,86,"
99036,711,39.5668888888889,43.8210515043925,9,13.19,131.962,B,"18,42,81,86,"
99036,712,1.124125,0.347467942380506,8,0.92,1.9,B,"18,42,81,"
99036,713,62.312,67.0689892275111,9,21.12,207.888,B,"18,42,81,86,"
99038,710,19.7137575757576,5.32372948557847,33,2.996,27.6,B,"13,34,91,95,97,"
99038,711,17.7933939393939,5.74632025319245,33,0.309,29.975,B,"13,34,91,95,97,"
99038,712,6.05,3.01247406627841,4,1.1,7.7,B,"91,95,"
99038,713,38.2404848484849,11.2481697489663,33,3.305,59.4,B,"13,34,91,95,97,"
99038,715,0,0,2,0,0,,97
99038,716,0,0,2,0,0,,97
99040,710,41.3232258064516,21.2251688555085,31,3.31,117.29,B,"24,33,39,52,98,"
99040,711,55.0903225806452,19.0644229246489,31,5.56,110.92,B,"24,33,39,52,98,"
99040,713,108.081290322581,38.1951702820589,31,10.04,207.04,B,"24,33,39,52,98,"
99040,714,0,0,4,0,0,,"24,73"
99040,715,0,0,4,0,0,,"24,73"
99040,716,0,0,4,0,0,,"24,73"
99041,710,1.82857142857143,0.926554586282181,7,0.2,3.4,B,"22,95,"
99041,711,2.11428571428571,1.06652847744319,7,0.5,4,B,"22,95,"
99041,712,2.92857142857143,0.489342193472957,7,1.9,3.5,B,"22,95,"
99041,713,6.87142857142857,2.27573715350361,7,3.4,10.9,B,"22,95,"
99042,710,5.79325,6.4066646959854,8,0,21.1,B,"13,23,34,"
99042,711,11.14375,11.3059884080928,8,1.95,38.2,B,"13,23,34,"
99042,713,25.7192,20.1795493785169,5,3.332,59.3,C,"13,23,"
99043,710,2.7514,1.23273798108114,5,0.7,4.119,C,"16,75,"
99043,711,5.1,1.80277563773199,5,2.1,7.1,C,"16,75,"
99043,713,7.8514,3.03551361881313,5,2.8,11.219,C,"16,75,"
99044,710,0,,1,0,0,C,56
99044,711,0,,1,0,0,C,56
99044,713,0,,1,0,0,C,56
99045,710,18.8,1.40721355877493,6,16.575,21.025,B,"13,67,"
99045,711,21.683,2.89285160352203,6,17.109,26.257,B,"13,67,"
99045,712,7.896,0,3,7.896,7.896,B,"67,"
99045,713,44.431,3.98257248521606,6,38.134,50.728,B,"13,67,"
99047,710,0,0,3,0,0,C,"31,51,89,"
99047,711,0,0,3,0,0,C,"31,51,89,"
99047,712,0,,1,0,0,C,89
99047,713,0,0,3,0,0,C,"31,51,89,"
99047,715,0.0001,,1,0.0001,0.0001,,89
99047,716,0.0001,,1,0.0001,0.0001,,89
99048,710,0,,1,0,0,B,51
99048,711,0,,1,0,0,B,51
99048,713,0,,1,0,0,B,51
99049,710,0.9,0,3,0.9,0.9,C,"95,"
99049,711,3.7,3.14018491736755E-16,3,3.7,3.7,C,"95,"
99049,712,3.9,0,3,3.9,3.9,C,"95,"
99049,713,8.5,0,3,8.5,8.5,C,"95,"
99052,710,0,,1,0,0,B,51
99052,711,0,,1,0,0,B,51
99052,713,0,,1,0,0,B,51
99053,710,80.0314210526316,21.2751187476988,19,16.1,116,B,"22,23,74,90,97,"
99053,711,101.395052631579,21.9846622905644,19,23.6,131.7,B,"22,23,74,90,97,"
99053,712,15.4327777777778,2.9888174451456,18,4.09,18.4,B,"22,23,74,90,"
99053,713,196.047,46.5495346563445,19,43.79,266.1,B,"22,23,74,90,97,"
99053,715,0,,1,0,0,,97
99053,716,0,,1,0,0,,97
99054,710,1.14,0.638122245341753,5,0.3,2.1,B,"22,95,"
99054,711,2.6,1.30192165662915,5,0.3,3.6,B,"22,95,"
99054,712,2.28,1.05726061120237,5,0.3,3,B,"22,95,"
99054,713,6.02,2.69458716689589,5,0.9,7.7,B,"22,95,"
99056,710,1.5,0,3,1.5,1.5,C,"95,"
99056,711,0.8,7.85046229341888E-17,3,0.8,0.8,C,"95,"
99056,712,4.1,0,3,4.1,4.1,C,"95,"
99056,713,6.4,6.2803698347351E-16,3,6.4,6.4,C,"95,"
99060,710,38.248,18.8076233001408,11,16.675,91.05,B,"13,67,"
99060,711,52.8097272727273,8.35057149021689,11,40.288,75.948,B,"13,67,"
99060,712,4.935125,0.490090630284703,8,4.268,6.047,B,"67,"
99060,713,94.6469090909091,25.7464352316751,11,61.231,166.998,B,"13,67,"
99063,710,0.14,0,2,0.14,0.14,C,"16,"
99063,711,0.4,0,2,0.4,0.4,C,"16,"
99063,713,0.54,0,2,0.54,0.54,C,"16,"
99064,710,0.21,0.206801031589948,4,0.02,0.5,C,"16,91,"
99064,711,0.33,0.315541861987703,4,0.06,0.8,C,"16,91,"
99064,712,0.1,0,2,0.1,0.1,C,91
99064,713,0.565,0.562931316118287,4,0.08,1.4,C,"16,91,"
99065,710,0.03,0,2,0.03,0.03,C,"16,"
99065,711,0.31,0,2,0.31,0.31,C,"16,"
99065,713,0.34,0,2,0.34,0.34,C,"16,"
99070,710,0,,1,0,0,C,89
99070,711,0,,1,0,0,C,89
99070,712,0,,1,0,0,C,89
99070,713,0,,1,0,0,C,89
99070,715,0.0001,,1,0.0001,0.0001,,89
99070,716,0.0003,,1,0.0003,0.0003,,89
99072,710,26.71,2.51214793389404E-15,3,26.71,26.71,C,"13,"
99072,711,27.45,0,3,27.45,27.45,C,"13,"
99072,713,54.16,0,3,54.16,54.16,C,"13,"
99073,710,0,,1,0,0,D,89
99073,711,0.01,,1,0.01,0.01,D,89
99073,712,0,,1,0,0,D,89
99073,713,0.01,,1,0.01,0.01,D,89
99073,715,0.0006,,1,0.0006,0.0006,,89
99073,716,0.0001,,1,0.0001,0.0001,,89
99080,710,67.6856740571429,19.2506652483844,35,24.8,123.247,B,"11,28,42,50,65,67,75,83,86,91,95,"
99080,711,89.4187645714286,26.957194903738,35,33.5,150,B,"11,28,42,50,65,67,75,83,86,91,95,"
99080,712,20.0168795947293,6.76771891108153,27,3.9,30.3,B,"11,28,42,65,67,83,91,95,"
99080,713,172.547745744506,50.0096594996845,35,68.6,295.545,B,"11,28,42,50,65,67,75,83,86,91,95,"
99081,710,6.4,6.2803698347351E-16,3,6.4,6.4,C,"95,"
99081,711,19.6,0,3,19.6,19.6,C,"95,"
99081,712,3,0,3,3,3,C,"95,"
99081,713,29,0,3,29,29,C,"95,"
99084,710,8,,1,8,8,B,66
99084,711,12.75,,1,12.75,12.75,B,66
99084,712,1.95,,1,1.95,1.95,B,66
99084,713,22.7,,1,22.7,22.7,B,66
99085,710,12.8,0,2,12.8,12.8,B,66
99085,711,16.15,0,2,16.15,16.15,B,66
99085,712,2.4,0,2,2.4,2.4,B,66
99085,713,31.35,0,2,31.35,31.35,B,66
99086,710,8.59,0,2,8.59,8.59,C,"16,"
99086,711,20.65,0,2,20.65,20.65,C,"16,"
99086,713,29.24,0,2,29.24,29.24,C,"16,"
99092,710,45.9514285714286,22.467574306945,49,7.45,113.8,B,"24,61,62,73,74,96,102,"
99092,711,74.3255769230769,23.5577351412483,52,13,156.7,B,"24,25,61,62,73,74,96,102,"
99092,712,9.01083333333333,3.21069859628562,36,2.7,20.4,B,"73,74,96,"
99092,713,130.651836734694,41.1714344265894,49,34.22,253.09,B,"24,61,62,73,74,96,102,"
99092,714,0,0,13,0,0,,"24,73"
99092,715,0,0,13,0,0,,"24,73"
99092,716,0,0,13,0,0,,73
99093,710,78.8596815286624,19.7215578724574,314,7.51,144.92,C,"9,10,40,41,48,73,74,103,"
99093,711,89.3178025477707,24.6788654650853,314,10.13,221.85,C,"9,10,40,41,48,73,74,103,"
99093,712,18.7639325842697,7.12771616207689,178,1.25,47.82,C,"40,41,48,73,74,103,"
99093,713,178.813885350319,47.1642865384876,314,20.02,380.9,C,"9,10,40,41,48,73,74,103,"
99093,714,0,,3,0,0,,73
99093,715,0,,3,0,0,,73
99093,716,0,,3,0,0,,73
99096,710,17.8090909090909,2.97732754980754,11,10.1,23.2,B,"22,23,"
99096,711,25.1545454545455,5.31037422223381,11,10.5,32.5,B,"22,23,"
99096,712,2.68571428571429,0.554051251343814,7,1.6,3.5,B,22
99096,713,44.6727272727273,8.11530234996854,11,22.2,55.5,B,"22,23,"
99097,710,15.5888888888889,2.15642459403868,18,13.6,23.8,B,"22,23,34,"
99097,711,16.0111111111111,2.35176967931516,18,13.9,25,B,"22,23,34,"
99097,712,2.76666666666667,0.854586133937042,15,2,5.7,B,"22,23,"
99097,713,33.9055555555556,5.37577560228021,18,29.5,54.5,B,"22,23,34,"
99100,710,61.6958666666667,5.8369281573145,15,53.69,75.348,B,"68,73,74,95,"
99100,711,60.0686666666667,12.1331689078341,15,33.5,91.724,B,"68,73,74,95,"
99100,712,7.0656,3.60451231811303,15,3.87,19.688,B,"68,73,74,95,"
99100,713,128.830133333333,18.6597508856268,15,100.93,186.76,B,"68,73,74,95,"
99100,714,0,,3,0,0,,73
99100,715,0,,3,0,0,,73
99100,716,0,,3,0,0,,73
99105,710,0.217,,1,0.217,0.217,B,"68,"
99105,711,0.299,,1,0.299,0.299,B,"68,"
99105,712,0.051,,1,0.051,0.051,B,"68,"
99105,713,0.567,,1,0.567,0.567,B,"68,"
99106,710,0.011,,1,0.011,0.011,C,"58,"
99106,711,0.034,,1,0.034,0.034,C,"58,"
99106,713,0.045,,1,0.045,0.045,C,"58,"
99106,716,0.029,,1,0.029,0.029,,58
99107,710,0.005,0.007071067811865,2,0,0.01,C,"31,58,"
99107,711,0.0175,0.024748737341529,2,0,0.035,C,"31,58,"
99107,713,0.0225,0.031819805153395,2,0,0.045,C,"31,58,"
99107,716,0.032,,1,0.032,0.032,,58
99111,710,0.4,,1,0.4,0.4,C,91
99111,711,0.6,,1,0.6,0.6,C,91
99111,712,0,,1,0,0,C,91
99111,713,1,,1,1,1,C,91
99337,710,0,,1,0,0,C,56
99337,711,0,,1,0,0,C,56
99337,713,0,,1,0,0,C,56
99395,710,0,,1,0,0,B,51
99395,711,0,,1,0,0,B,51
99395,713,0,,1,0,0,B,51
99423,710,0.01,,1,0.01,0.01,C,89
99423,711,0.03,,1,0.03,0.03,C,89
99423,712,0,,1,0,0,C,89
99423,713,0.04,,1,0.04,0.04,C,89
99423,715,0.0006,,1,0.0006,0.0006,,89
99423,716,0.0001,,1,0.0001,0.0001,,89
99457,714,0,,4,0,0,C,"73, 76b"
99457,715,0,,4,0,0,C,"73, 76b"
99457,716,0,,4,0,0,C,"73, 76b"
99468,710,0.5,0,2,0.5,0.5,C,91
99468,711,0.5,0,2,0.5,0.5,C,91
99468,712,0.05,0.070710678118655,2,0,0.1,C,91
99468,713,1.05,0.070710678118655,2,1,1.1,C,91
99469,710,0,0,3,0,0,B,50
99469,711,0,0,3,0,0,B,50
99469,713,0,0,3,0,0,B,50
99470,710,0,,1,0,0,B,50
99470,711,0,,1,0,0,B,50
99470,713,0,,1,0,0,B,50
99471,710,1.8,,1,1.8,1.8,C,22
99471,711,4.4,,1,4.4,4.4,C,22
99471,712,1.7,,1,1.7,1.7,C,22
99471,713,7.9,,1,7.9,7.9,C,22
99472,710,5.75,5.72756492761104,2,1.7,9.8,C,22
99472,711,8.7,8.9095454429505,2,2.4,15,C,22
99472,712,3.5,2.54558441227157,2,1.7,5.3,C,22
99472,713,17.95,17.1826947828331,2,5.8,30.1,C,22
99474,710,0.155,0.190918830920368,2,0.02,0.29,C,"31,89,"
99474,711,0.31,0.410121933088198,2,0.02,0.6,C,"31,89,"
99474,712,0,,1,0,0,C,89
99474,713,0.47,0.5939696961967,2,0.05,0.89,C,"31,89,"
99474,714,0,,1,0,0,,31
99474,715,0.94595,0.773786950652439,2,0.3988,1.4931,,"31,89"
99474,716,0.0019,0.002687005768509,2,0,0.0038,,"31,89"
99475,710,0,0,2,0,0,C,91
99475,711,0,0,2,0,0,C,91
99475,712,0,0,2,0,0,C,91
99475,713,0,0,2,0,0,C,91
99476,710,0.45,0.070710678118655,2,0.4,0.5,C,91
99476,711,0.35,0.070710678118655,2,0.3,0.4,C,91
99476,712,0.05,0.070710678118655,2,0,0.1,C,91
99476,713,0.9,0.14142135623731,2,0.8,1,C,91
99477,710,0,,1,0,0,B,49
99477,711,0,,1,0,0,B,49
99477,713,0,,1,0,0,B,49
99478,710,0,,1,0,0,B,49
99478,711,0.01,,1,0.01,0.01,B,49
99478,713,0.01,,1,0.01,0.01,B,49
99479,710,0.01,,1,0.01,0.01,B,49
99479,711,0.02,,1,0.02,0.02,B,49
99479,713,0.03,,1,0.03,0.03,B,49
99480,710,0,,1,0,0,B,49
99480,711,0,,1,0,0,B,49
99480,713,0,,1,0,0,B,49
99481,710,0,,1,0,0,B,49
99481,711,0,,1,0,0,B,49
99481,713,0,,1,0,0,B,49
99482,710,0,,1,0,0,B,49
99482,711,0,,1,0,0,B,49
99482,713,0,,1,0,0,B,49
99483,710,0.01,,1,0.01,0.01,B,49
99483,711,0.01,,1,0.01,0.01,B,49
99483,713,0.02,,1,0.02,0.02,B,49
99484,710,0,,1,0,0,B,49
99484,711,0,,1,0,0,B,49
99484,713,0,,1,0,0,B,49
99485,710,1.4,1.34412301024373,4,0.2,2.8,C,91
99485,711,2.575,2.52768009579272,4,0.4,5.1,C,91
99485,712,0.275,0.320156211871642,4,0,0.6,C,91
99485,713,4.325,4.15722263055516,4,0.7,8.5,C,91
99486,710,0.287276,0.251575552796769,9,0.01,0.8,C,"2,82,"
99486,711,0.297916666666667,0.169973700988646,9,0.0375,0.6,C,"2,82,"
99486,712,0.003333333333333,0.005773502691896,3,0,0.01,C,2
99486,713,0.586303777777778,0.415909221002984,9,0.089712,1.4,C,"2,82,"
99486,714,0,0,3,0,0,,2
99486,715,0,0,3,0,0,,2
99486,716,0.013333333333333,0.01527525231652,3,0,0.03,,2
99488,710,53.3754545454545,13.8876458792587,22,24.4,96,B,"9,73,74,104"
99488,711,57.9831818181818,5.60050920233709,22,43.35,72.3,B,"9,73,74,104"
99488,712,11.7053846153846,2.3464525661028,13,5.56,15.08,B,"73,74,104"
99488,713,118.275454545455,21.2010077318723,22,77.67,182.8,B,"9,73,74,104"
99488,714,0,,3,0,0,,73
99488,715,0,,3,0,0,,73
99488,716,0,,3,0,0,,73
99489,710,0,,1,0,0,B,50
99489,711,0.01,,1,0.01,0.01,B,50
99489,713,0.01,,1,0.01,0.01,B,50
99490,710,0,,1,0,0,B,50
99490,711,0,,1,0,0,B,50
99490,713,0,,1,0,0,B,50
99491,710,0.425,0.287228132326901,4,0,0.6,C,91
99491,711,0.375,0.262995563967658,4,0,0.6,C,91
99491,712,0.075,0.05,4,0,0.1,C,91
99491,713,0.825,0.556027577253743,4,0,1.2,C,91
99492,710,0.054,0.067985292527134,5,0,0.17,B,"50,73,"
99492,711,0.07,0.090829510622925,5,0,0.23,B,"50,73,"
99492,712,0,0,3,0,0,C,73
99492,713,0.122,0.155170873555574,5,0,0.39,B,"50,73,"
99492,714,0,,3,0,0,,73
99492,715,0,,3,0,0,,73
99492,716,0,,3,0,0,,73
99493,710,0.04,,1,0.04,0.04,B,50
99493,711,0.05,,1,0.05,0.05,B,50
99493,713,0.09,,1,0.09,0.09,B,50
99494,710,0.78,0.494974746830583,2,0.43,1.13,C,"31,89,"
99494,711,0.725,0.403050865276332,2,0.44,1.01,C,"31,89,"
99494,712,0.03,,1,0.03,0.03,C,89
99494,713,1.515,0.063639610306789,2,1.47,1.56,C,"31,89,"
99494,714,0,,1,0,0,,31
99494,715,0.01645,0.0231223917448,2,0.0001,0.0328,,"31,89"
99494,716,0.036,0.050911688245432,2,0,0.072,,"31,89"
99495,710,9.148,2.32166542234951,25,2.94,16.6,B,"34,36,79,"
99495,711,8.418,1.50420034126664,25,4.95,13.6,B,"34,36,79,"
99495,712,0.917692307692307,0.224025062876554,13,0.21,1.23,B,"36,79,"
99495,713,18.0432,3.46928395397859,25,8.1,26.9,B,"34,36,79,"
99496,710,0,0,15,0,0,A,34
99496,711,0,0,15,0,0,A,34
99496,713,0,0,15,0,0,A,34
99497,710,7.49916666666667,2.76629209768184,12,3.45,11.5,C,92104
99497,711,5.46416666666667,2.31859070963115,12,1.69,9.81,C,92104
99497,712,0.784166666666667,0.456577352469304,12,0.23,1.96,C,92104
99497,713,13.7483333333333,4.85862089174459,12,6.34,22.32,C,92104
99498,710,6.6,6.2803698347351E-16,3,6.6,6.6,B,34
99498,711,3.1,0,3,3.1,3.1,B,34
99498,713,9.7,0,3,9.7,9.7,B,34
99499,710,5.5,0,3,5.5,5.5,B,34
99499,711,1,0,3,1,1,B,34
99499,713,6.5,0,3,6.5,6.5,B,34
99500,710,32.9,0,3,32.9,32.9,B,34
99500,711,39.9,0,3,39.9,39.9,B,34
99500,713,72.8,0,3,72.8,72.8,B,34
99501,710,0,,1,0,0,C,91
99501,711,0,,1,0,0,C,91
99501,712,0,,1,0,0,C,91
99501,713,0,,1,0,0,C,91
99502,710,0,,1,0,0,D,89
99502,711,0,,1,0,0,D,89
99502,712,0,,1,0,0,D,89
99502,713,0,,1,0,0,D,89
99502,715,0.0001,,1,0.0001,0.0001,,89
99502,716,0,,1,0,0,,89
99503,710,5.96,5.17602163828553,2,2.3,9.62,C,"31,89,"
99503,711,4.035,2.18495995386643,2,2.49,5.58,C,"31,89,"
99503,712,0.53,,1,0.53,0.53,C,89
99503,713,10.255,6.97914393031122,2,5.32,15.19,C,"31,89,"
99503,714,0,,1,0,0,,31
99503,715,0.00085,0.001202081528017,2,0,0.0017,,"31,89"
99503,716,0.15265,0.215031172158829,2,0.0006,0.3047,,"31,89"
99504,710,3.5,0.98488578017961,3,2.7,4.6,C,99
99504,711,5.63333333333333,1.45028732785381,3,4.2,7.1,C,99
99504,712,0,0,3,0,0,C,99
99504,713,9.13333333333333,2.41729876790879,3,6.9,11.7,C,99
99505,710,0,,1,0,0,B,51
99505,711,0,,1,0,0,B,51
99505,713,0,,1,0,0,B,51
99506,710,0.6,,1,0.6,0.6,C,91
99506,711,1,,1,1,1,C,91
99506,712,0.1,,1,0.1,0.1,C,91
99506,713,1.7,,1,1.7,1.7,C,91
99507,710,0,,1,0,0,C,91
99507,711,0.1,,1,0.1,0.1,C,91
99507,712,0,,1,0,0,C,91
99507,713,0.1,,1,0.1,0.1,C,91
99508,710,0.226666666666667,0.253245598842968,3,0,0.5,C,"31,91,"
99508,711,0.21,0.200748598998847,3,0,0.4,C,"31,91,"
99508,712,0,0,2,0,0,C,91
99508,713,0.47,0.403360880601974,3,0.1,0.9,C,"31,91,"
99508,714,0,,1,0,0,,31
99508,715,0,,1,0,0,,31
99508,716,0,,1,0,0,,31
99509,710,1.3,,1,1.3,1.3,D,31
99509,711,3.22,,1,3.22,3.22,D,31
99509,713,4.52,,1,4.52,4.52,D,31
99509,714,0.05,,1,0.05,0.05,,31
99509,715,0,,1,0,0,,31
99509,716,0.2425,,1,0.2425,0.2425,,31
99510,710,13.772,12.3949554254947,5,3.36,30.9,B,"22,89,99,"
99510,711,16.594,9.83311649478435,5,6.57,29.8,B,"22,89,99,"
99510,712,2.8,4.11521566871045,5,0,9.4,B,"22,89,99,"
99510,713,33.166,26.163596465318,5,10.23,70.1,B,"22,89,99,"
99510,715,0.0015,,1,0.0015,0.0015,,89
99510,716,0.0005,,1,0.0005,0.0005,,89
99511,710,5.4,0,5,5.4,5.4,C,"64,"
99511,711,10.3,0,5,10.3,10.3,C,"64,"
99511,713,15.7,0,5,15.7,15.7,C,"64,"
99511,714,0,,5,0,0,,64
99512,710,0,,1,0,0,D,89
99512,711,0,,1,0,0,D,89
99512,712,0,,1,0,0,D,89
99512,713,0,,1,0,0,D,89
99512,715,0.0002,,1,0.0002,0.0002,,89
99512,716,0.0001,,1,0.0001,0.0001,,89
99513,710,0,,1,0,0,B,51
99513,711,0,,1,0,0,B,51
99513,713,0,,1,0,0,B,51
99514,710,0,,1,0,0,D,89
99514,711,0,,1,0,0,D,89
99514,712,0,,1,0,0,D,89
99514,713,0,,1,0,0,D,89
99514,715,0,,1,0,0,,89
99514,716,0,,1,0,0,,89
99515,710,0.736666666666667,0.228108161479008,3,0.6,1,C,"31,91,"
99515,711,0.676666666666667,0.240069434400411,3,0.4,0.83,C,"31,91,"
99515,712,0.1,0,2,0.1,0.1,C,91
99515,713,1.48,0.401497197997695,3,1.1,1.9,C,"31,91,"
99515,714,0,,1,0,0,,31
99515,715,0,,1,0,0,,31
99515,716,0.0888,,1,0.0888,0.0888,,31
99516,710,0.16,,1,0.16,0.16,D,31
99516,711,0.14,,1,0.14,0.14,D,31
99516,713,0.3,,1,0.3,0.3,D,31
