NDB_No,Nutr_No,DataSrc_ID,FoodNo,Food_Detail_Desc,Nutr_Val,Std_Dev,Num_Data_Pts,Sam Hand_Rtg,AnalMeth_Rtg,SampPlan_Rtg,AnalQC_Rtg,NumSamp_QC,CC
99574,710,42,10,"Soybeans, cv.6, planted in January 1998, in Gatton, Quensland, Australia",23.1,,3,15,12,2,16,6,B
99574,711,42,10,"Soybeans, cv.6, planted in January 1998, in Gatton, Quensland, Australia",74,,3,15,12,2,16,6,B
99574,712,42,10,"Soybeans, cv.6, planted in January 1998, in Gatton, Quensland, Australia",20.4,,3,15,12,2,16,6,B
99574,713,42,10,"Soybeans, cv.6, planted in January 1998, in Gatton, Quensland, Australia",117.5,,3,15,12,2,16,6,B
99574,710,42,11,"Soybeans, cv.7, planted in December 1998, in Gatton, Quensland, Australia",12,,3,15,12,2,16,6,B
99574,711,42,11,"Soybeans, cv.7, planted in December 1998, in Gatton, Quensland, Australia",28.2,,3,15,12,2,16,6,B
99574,712,42,11,"Soybeans, cv.7, planted in December 1998, in Gatton, Quensland, Australia",15.3,,3,15,12,2,16,6,B
99574,713,42,11,"Soybeans, cv.7, planted in December 1998, in Gatton, Quensland, Australia",55.5,,3,15,12,2,16,6,B
99574,710,42,12,"Soybeans, cv.8, planted in December 1998, in Gatton, Quensland, Australia",30.3,,3,15,12,2,16,6,B
99574,711,42,12,"Soybeans, cv.8, planted in December 1998, in Gatton, Quensland, Australia",47.7,,3,15,12,2,16,6,B
99574,712,42,12,"Soybeans, cv.8, planted in December 1998, in Gatton, Quensland, Australia",11.8,,3,15,12,2,16,6,B
99574,713,42,12,"Soybeans, cv.8, planted in December 1998, in Gatton, Quensland, Australia",89.8,,3,15,12,2,16,6,B
99574,710,42,13,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",60.9,,3,15,12,2,16,6,B
99574,711,42,13,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",96,,3,15,12,2,16,6,B
99574,712,42,13,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",11.7,,3,15,12,2,16,6,B
99574,713,42,13,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",168.6,,3,15,12,2,16,6,B
99574,710,42,14,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",51.8,,3,15,12,2,16,6,B
99574,711,42,14,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",90.7,,3,15,12,2,16,6,B
99574,712,42,14,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",14,,3,15,12,2,16,6,B
99574,713,42,14,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",156.5,,3,15,12,2,16,6,B
99574,710,42,15,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",36.5,,3,15,12,2,16,6,B
99574,711,42,15,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",69.3,,3,15,12,2,16,6,B
99574,712,42,15,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",17.4,,3,15,12,2,16,6,B
99574,713,42,15,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",123.2,,3,15,12,2,16,6,B
99574,710,42,16,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",112,,3,15,12,2,16,6,B
99574,711,42,16,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",175,,3,15,12,2,16,6,B
99574,712,42,16,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",18.8,,3,15,12,2,16,6,B
99574,713,42,16,"Soybeans, provided by CSIRO Tropical Agriculture, St. Lucia, Queensland, Australia",305.8,,3,15,12,2,16,6,B
99574,710,73,4,"Soybean (Glycine max), mature, from Australia",49.26,0.63,3,18,9.1,2,0,6,C
99574,711,73,4,"Soybean (Glycine max), mature, from Australia",49.54,1.83,3,18,9.1,2,0,6,C
99574,712,73,4,"Soybean (Glycine max), mature, from Australia",7.29,0.61,3,18,9.1,2,0,6,C
99574,713,73,4,"Soybean (Glycine max), mature, from Australia",106.09,,3,18,9.1,2,0,6,C
99575,710,2,1,"Soybeans, yellow (Glycine soja), purchased in a local market, Rome, Italy",51.36228,,1,14,12.75,2,0,6,C
99575,711,2,1,"Soybeans, yellow (Glycine soja), purchased in a local market, Rome, Italy",109.8625,,1,14,12.75,2,0,6,C
99575,712,2,1,"Soybeans, yellow (Glycine soja), purchased in a local market, Rome, Italy",0,,1,14,12.75,2,0,6,C
99575,713,2,1,"Soybeans, yellow (Glycine soja), purchased in a local market, Rome, Italy",161.22478,,1,14,12.75,2,0,6,C
99575,710,44,1,"Soybeans, var. Korada, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",69.69,,6,17,13,2,15,12,B
99575,711,44,1,"Soybeans, var. Korada, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",65.28,,6,17,13,2,15,12,B
99575,712,44,1,"Soybeans, var. Korada, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",10.51,,6,17,13,2,15,12,B
99575,713,44,1,"Soybeans, var. Korada, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",145.47,,6,17,13,2,15,12,B
99575,710,44,2,"Soybeans, var. Quito, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",41.7,,6,17,13,2,15,12,B
99575,711,44,2,"Soybeans, var. Quito, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",25.94,,6,17,13,2,15,12,B
99575,712,44,2,"Soybeans, var. Quito, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",10.65,,6,17,13,2,15,12,B
99575,713,44,2,"Soybeans, var. Quito, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",78.29,,6,17,13,2,15,12,B
99575,710,44,3,"Soybeans, var. Rita, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",66.54,,6,17,13,2,15,12,B
99575,711,44,3,"Soybeans, var. Rita, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",43.84,,6,17,13,2,15,12,B
99575,712,44,3,"Soybeans, var. Rita, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",14.13,,6,17,13,2,15,12,B
99575,713,44,3,"Soybeans, var. Rita, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",124.51,,6,17,13,2,15,12,B
99575,710,44,4,"Soybeans, var. OAC Erin, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",61.56,,6,17,13,2,15,12,B
99575,711,44,4,"Soybeans, var. OAC Erin, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",40.28,,6,17,13,2,15,12,B
99575,712,44,4,"Soybeans, var. OAC Erin, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",32.75,,6,17,13,2,15,12,B
99575,713,44,4,"Soybeans, var. OAC Erin, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",134.6,,6,17,13,2,15,12,B
99575,710,44,5,"Soybeans, var. OAC Vision, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",32.2,,6,17,13,2,15,12,B
99575,711,44,5,"Soybeans, var. OAC Vision, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",26.19,,6,17,13,2,15,12,B
99575,712,44,5,"Soybeans, var. OAC Vision, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",50.58,,6,17,13,2,15,12,B
99575,713,44,5,"Soybeans, var. OAC Vision, obtained from the Institute of crop Science and Breeding, Brno, Czech Republic",108.97,,6,17,13,2,15,12,B
99575,710,45,1,"Soybeans, mature seeds raw, from Ekoproduct, s.r.o., Czech Republic",15.82,1.85,5,17,12.1,2,15,10,B
99575,711,45,1,"Soybeans, mature seeds raw, from Ekoproduct, s.r.o., Czech Republic",29.56,2.55,5,17,12.1,2,15,10,B
99575,713,45,1,"Soybeans, mature seeds raw, from Ekoproduct, s.r.o., Czech Republic",45.38,,5,17,12.1,2,15,10,B
99575,710,50,31,"Soybeans, dried, raw, purchased from 2 markets and 3 supermarkets in Cambridge, U.K.",58.3,,1,20,9.35,4,18,1,B
99575,711,50,31,"Soybeans, dried, raw, purchased from 2 markets and 3 supermarkets in Cambridge, U.K.",83.8,,1,20,9.35,4,18,1,B
99575,713,50,31,"Soybeans, dried, raw, purchased from 2 markets and 3 supermarkets in Cambridge, U.K.",142.1,,1,20,9.35,4,18,1,B
99575,710,64,1,"Soybean seeds, yellow, purchased in Vienna, Austria",28.5,2.3,5,8,13.35,2,0,10,C
99575,711,64,1,"Soybean seeds, yellow, purchased in Vienna, Austria",30.4,2,5,8,13.35,2,0,10,C
99575,713,64,1,"Soybean seeds, yellow, purchased in Vienna, Austria",58.9,,5,8,13.35,2,0,10,C
99575,710,78,1,"Soybeans, mature seeds, raw, provided by VitaGraines, la Rochelle, France",2.64,0.45,1,20,7.35,2,0,1,C
99575,711,78,1,"Soybeans, mature seeds, raw, provided by VitaGraines, la Rochelle, France",9.7,1.54,1,20,7.35,2,0,1,C
99575,710,99,24,"Soybeans, purchased in London, U.K.",35.4,,1,20,5.25,2,8,1,C
99575,711,99,24,"Soybeans, purchased in London, U.K.",37.8,,1,20,5.25,2,8,1,C
99575,712,99,24,"Soybeans, purchased in London, U.K.",4.2,,1,20,5.25,2,8,1,C
99575,713,99,24,"Soybeans, purchased in London, U.K.",77.4,,1,20,5.25,2,8,1,C
99576,710,4,1,"Soybean, Glycine max. Merrill, dwarfed variety, grown at BHNRC, MD",61.22,,4,14,9,2,0,8,C
99576,711,4,1,"Soybean, Glycine max. Merrill, dwarfed variety, grown at BHNRC, MD",159.29,,4,14,9,2,0,8,C
99576,712,4,1,"Soybean, Glycine max. Merrill, dwarfed variety, grown at BHNRC, MD",6.82,,4,14,9,2,0,8,C
99576,713,4,1,"Soybean, Glycine max. Merrill, dwarfed variety, grown at BHNRC, MD",227.32,,4,14,9,2,0,8,C
99576,710,6,1,"Soybeans, cv 52-C2, Armor brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",140.1,,3,14,5,9,0,6,C
99576,711,6,1,"Soybeans, cv 52-C2, Armor brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",158.65,,3,14,5,9,0,6,C
99576,712,6,1,"Soybeans, cv 52-C2, Armor brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",23.07,,3,14,5,9,0,6,C
99576,713,6,1,"Soybeans, cv 52-C2, Armor brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",321.82,,3,14,5,9,0,6,C
99576,710,6,2,"Soybeans, cv 5601T, UniSouth brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",191.43,,3,14,5,9,0,6,C
99576,711,6,2,"Soybeans, cv 5601T, UniSouth brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",153.78,,3,14,5,9,0,6,C
99576,712,6,2,"Soybeans, cv 5601T, UniSouth brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",25.84,,3,14,5,9,0,6,C
99576,713,6,2,"Soybeans, cv 5601T, UniSouth brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",371.05,,3,14,5,9,0,6,C
99576,710,6,3,"Soybeans, cv DP 4748 S, Deltapine brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",82.1,,3,14,5,9,0,6,C
99576,711,6,3,"Soybeans, cv DP 4748 S, Deltapine brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",105.85,,3,14,5,9,0,6,C
99576,712,6,3,"Soybeans, cv DP 4748 S, Deltapine brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",19.27,,3,14,5,9,0,6,C
99576,713,6,3,"Soybeans, cv DP 4748 S, Deltapine brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",207.23,,3,14,5,9,0,6,C
99576,710,6,4,"Soybeans, cv HBK 4944 CX, Hombeck brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",134.78,,3,14,5,9,0,6,C
99576,711,6,4,"Soybeans, cv HBK 4944 CX, Hombeck brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",146.84,,3,14,5,9,0,6,C
99576,712,6,4,"Soybeans, cv HBK 4944 CX, Hombeck brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",23.8,,3,14,5,9,0,6,C
99576,713,6,4,"Soybeans, cv HBK 4944 CX, Hombeck brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",305.43,,3,14,5,9,0,6,C
99576,710,6,5,"Soybeans, cv Holladay, USDA brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",179.86,,3,14,5,9,0,6,C
99576,711,6,5,"Soybeans, cv Holladay, USDA brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",172.6,,3,14,5,9,0,6,C
99576,712,6,5,"Soybeans, cv Holladay, USDA brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",22.9,,3,14,5,9,0,6,C
99576,713,6,5,"Soybeans, cv Holladay, USDA brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",375.36,,3,14,5,9,0,6,C
99576,710,6,6,"Soybeans, cv Manokin, U. of  MD brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",164.14,,3,14,5,9,0,6,C
99576,711,6,6,"Soybeans, cv Manokin, U. of  MD brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",147.92,,3,14,5,9,0,6,C
99576,712,6,6,"Soybeans, cv Manokin, U. of  MD brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",19.87,,3,14,5,9,0,6,C
99576,713,6,6,"Soybeans, cv Manokin, U. of  MD brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",331.93,,3,14,5,9,0,6,C
99576,710,6,7,"Soybeans, cv 7403nRR, UniSouth brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",75.68,,3,14,5,9,0,6,C
99576,711,6,7,"Soybeans, cv 7403nRR, UniSouth brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",107.67,,3,14,5,9,0,6,C
99576,712,6,7,"Soybeans, cv 7403nRR, UniSouth brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",30.56,,3,14,5,9,0,6,C
99576,713,6,7,"Soybeans, cv 7403nRR, UniSouth brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",213.92,,3,14,5,9,0,6,C
99576,710,6,8,"Soybeans, cv 7440nRR, UniSouth brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",105.55,,3,14,5,9,0,6,C
99576,711,6,8,"Soybeans, cv 7440nRR, UniSouth brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",105.89,,3,14,5,9,0,6,C
99576,712,6,8,"Soybeans, cv 7440nRR, UniSouth brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",39.38,,3,14,5,9,0,6,C
99576,713,6,8,"Soybeans, cv 7440nRR, UniSouth brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",250.81,,3,14,5,9,0,6,C
99576,710,6,9,"Soybeans, cv AG 4502 (RR), Asgrow brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",71.99,,3,14,5,9,0,6,C
99576,711,6,9,"Soybeans, cv AG 4502 (RR), Asgrow brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",80.39,,3,14,5,9,0,6,C
99576,712,6,9,"Soybeans, cv AG 4502 (RR), Asgrow brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",24.54,,3,14,5,9,0,6,C
99576,713,6,9,"Soybeans, cv AG 4502 (RR), Asgrow brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",176.92,,3,14,5,9,0,6,C
99576,710,6,10,"Soybeans, cv AG 5501 (RR), Asgrow brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",136.31,,3,14,5,9,0,6,C
99576,711,6,10,"Soybeans, cv AG 5501 (RR), Asgrow brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",120.94,,3,14,5,9,0,6,C
99576,712,6,10,"Soybeans, cv AG 5501 (RR), Asgrow brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",20.36,,3,14,5,9,0,6,C
99576,713,6,10,"Soybeans, cv AG 5501 (RR), Asgrow brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",277.61,,3,14,5,9,0,6,C
99576,710,6,11,"Soybeans, cv HBK R 4920 (RR), Hombeck brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",73.18,,3,14,5,9,0,6,C
99576,711,6,11,"Soybeans, cv HBK R 4920 (RR), Hombeck brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",93.66,,3,14,5,9,0,6,C
99576,712,6,11,"Soybeans, cv HBK R 4920 (RR), Hombeck brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",23.03,,3,14,5,9,0,6,C
99576,713,6,11,"Soybeans, cv HBK R 4920 (RR), Hombeck brand, conventional type, mean of 3 locations, Iowa & 2 loations in TN",189.87,,3,14,5,9,0,6,C
99576,710,6,12,"Soybeans, cv RT 4809 (RR), Morsoy brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",57.28,,3,14,5,9,0,6,C
99576,711,6,12,"Soybeans, cv RT 4809 (RR), Morsoy brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",72.55,,3,14,5,9,0,6,C
99576,712,6,12,"Soybeans, cv RT 4809 (RR), Morsoy brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",20.82,,3,14,5,9,0,6,C
99576,713,6,12,"Soybeans, cv RT 4809 (RR), Morsoy brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",150.65,,3,14,5,9,0,6,C
99576,710,6,13,"Soybeans, cv TVX 49R2Y4 (RR), Terral brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",13.16,,3,14,5,9,0,6,C
99576,711,6,13,"Soybeans, cv TVX 49R2Y4 (RR), Terral brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",76.69,,3,14,5,9,0,6,C
99576,712,6,13,"Soybeans, cv TVX 49R2Y4 (RR), Terral brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",16.41,,3,14,5,9,0,6,C
99576,713,6,13,"Soybeans, cv TVX 49R2Y4 (RR), Terral brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",106.26,,3,14,5,9,0,6,C
99576,710,6,14,"Soybeans, cv 95B43 (RR), Pioneer brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",100.84,,3,14,5,9,0,6,C
99576,711,6,14,"Soybeans, cv 95B43 (RR), Pioneer brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",125.84,,3,14,5,9,0,6,C
99576,712,6,14,"Soybeans, cv 95B43 (RR), Pioneer brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",22.42,,3,14,5,9,0,6,C
99576,713,6,14,"Soybeans, cv 95B43 (RR), Pioneer brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",249.09,,3,14,5,9,0,6,C
99576,710,6,15,"Soybeans, cv DP 5414 (RR), Deltapiner brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",152.93,,3,14,5,9,0,6,C
99576,711,6,15,"Soybeans, cv DP 5414 (RR), Deltapiner brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",126.85,,3,14,5,9,0,6,C
99576,712,6,15,"Soybeans, cv DP 5414 (RR), Deltapiner brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",18.01,,3,14,5,9,0,6,C
99576,713,6,15,"Soybeans, cv DP 5414 (RR), Deltapiner brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",297.8,,3,14,5,9,0,6,C
99576,710,6,16,"Soybeans, cv HBK R 5823 (RR), Hombeck brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",156.44,,3,14,5,9,0,6,C
99576,711,6,16,"Soybeans, cv HBK R 5823 (RR), Hombeck brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",147.19,,3,14,5,9,0,6,C
99576,712,6,16,"Soybeans, cv HBK R 5823 (RR), Hombeck brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",22.51,,3,14,5,9,0,6,C
99576,713,6,16,"Soybeans, cv HBK R 5823 (RR), Hombeck brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",326.13,,3,14,5,9,0,6,C
99576,710,6,17,"Soybeans, cv S 57-P1 (RR), N. K. brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",150.41,,3,14,5,9,0,6,C
99576,711,6,17,"Soybeans, cv S 57-P1 (RR), N. K. brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",160.51,,3,14,5,9,0,6,C
99576,712,6,17,"Soybeans, cv S 57-P1 (RR), N. K. brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",29.22,,3,14,5,9,0,6,C
99576,713,6,17,"Soybeans, cv S 57-P1 (RR), N. K. brand, conventional type, mean of 3 locations, Iowa & 2 locations in TN26",340.14,,3,14,5,9,0,6,C
99576,710,8,1,"Soybeans, raw",20.07652,,3,14,7,2,0,6,C
99576,711,8,1,"Soybeans, raw",23.9875,,3,14,7,2,0,6,C
99576,713,8,1,"Soybeans, raw",44.06402,,3,14,7,2,0,6,C
99576,710,11,1,"Soybeans, Ground, from Columbia, Missouri, extracted at 4 degree C ",48.11,,1,17,7.25,2,0,1,C
99576,711,11,1,"Soybeans, Ground, from Columbia, Missouri, extracted at 4 degree C ",60.85,,1,17,7.25,2,0,1,C
99576,712,11,1,"Soybeans, Ground, from Columbia, Missouri, extracted at 4 degree C ",18.16,,1,17,7.25,2,0,1,C
99576,713,11,1,"Soybeans, Ground, from Columbia, Missouri, extracted at 4 degree C ",127.12,,1,17,7.25,2,0,1,C
99576,710,15,1,"Soybeans, glyphosate resistant(GR), grown in Stoneville, MS. Glyphosate applied 3 and 6 weeks after planting post emergence",169.59,,1,14,4.5,2,0,1,D
99576,711,15,1,"Soybeans, glyphosate resistant(GR), grown in Stoneville, MS. Glyphosate applied 3 and 6 weeks after planting post emergence",96.8,,1,14,4.5,2,0,1,D
99576,712,15,1,"Soybeans, glyphosate resistant(GR), grown in Stoneville, MS. Glyphosate applied 3 and 6 weeks after planting post emergence",121.69,,1,14,4.5,2,0,1,D
99576,713,15,1,"Soybeans, glyphosate resistant(GR), grown in Stoneville, MS. Glyphosate applied 3 and 6 weeks after planting post emergence",388.08,,1,14,4.5,2,0,1,D
99576,710,15,2,"Soybeans, glyphosate resistant(GR), grown in Columbia, MO. Glyphosate applied 3 and 6 weeks after planting post emergence",163.97,,1,14,4.5,2,0,1,D
99576,711,15,2,"Soybeans, glyphosate resistant(GR), grown in Columbia, MO. Glyphosate applied 3 and 6 weeks after planting post emergence",112.69,,1,14,4.5,2,0,1,D
99576,712,15,2,"Soybeans, glyphosate resistant(GR), grown in Columbia, MO. Glyphosate applied 3 and 6 weeks after planting post emergence",100.23,,1,14,4.5,2,0,1,D
99576,713,15,2,"Soybeans, glyphosate resistant(GR), grown in Columbia, MO. Glyphosate applied 3 and 6 weeks after planting post emergence",376.88,,1,14,4.5,2,0,1,D
99576,710,18,2,"Soy bean meal, Hardin, 1980, ave of different locations",20.74,,5,17,3.5,2,0,10,C
99576,711,18,2,"Soy bean meal, Hardin, 1980, ave of different locations",43.75,,5,17,3.5,2,0,10,C
99576,712,18,2,"Soy bean meal, Hardin, 1980, ave of different locations",7.44,,5,17,3.5,2,0,10,C
99576,713,18,2,"Soy bean meal, Hardin, 1980, ave of different locations",71.93,,5,17,3.5,2,0,10,C
99576,710,18,3,"Soy bean meal, Clark var., 1975",48.337,,1,17,3.5,2,0,1,D
99576,711,18,3,"Soy bean meal, Clark var., 1975",96.45,,1,17,3.5,2,0,1,D
99576,712,18,3,"Soy bean meal, Clark var., 1975",15.672,,1,17,3.5,2,0,1,D
99576,713,18,3,"Soy bean meal, Clark var., 1975",160.459,,1,17,3.5,2,0,1,D
99576,710,18,6,"Soy beans, Amcor ,1980",24.49,,1,17,3.5,2,0,1,D
99576,711,18,6,"Soy beans, Amcor ,1980",62.687,,1,17,3.5,2,0,1,D
99576,712,18,6,"Soy beans, Amcor ,1980",7.604,,1,17,3.5,2,0,1,D
99576,713,18,6,"Soy beans, Amcor ,1980",94.781,,1,17,3.5,2,0,1,D
99576,710,18,7,"Soy beans, Sprite, 1980",54.305,,1,17,3.5,2,0,1,D
99576,711,18,7,"Soy beans, Sprite, 1980",129.012,,1,17,3.5,2,0,1,D
99576,712,18,7,"Soy beans, Sprite, 1980",12.679,,1,17,3.5,2,0,1,D
99576,713,18,7,"Soy beans, Sprite, 1980",195.996,,1,17,3.5,2,0,1,D
99576,710,18,8,"Soy beans, Century, 1980",54.837,,1,17,3.5,2,0,1,D
99576,711,18,8,"Soy beans, Century, 1980",92.412,,1,17,3.5,2,0,1,D
99576,712,18,8,"Soy beans, Century, 1980",11.815,,1,17,3.5,2,0,1,D
99576,713,18,8,"Soy beans, Century, 1980",159.064,,1,17,3.5,2,0,1,D
99576,710,18,9,"Soy beans, Corsoy-79, 1980, ave of different locations",31.9,,4,17,3.5,2,0,8,C
99576,711,18,9,"Soy beans, Corsoy-79, 1980, ave of different locations",56.6,,4,17,3.5,2,0,8,C
99576,712,18,9,"Soy beans, Corsoy-79, 1980, ave of different locations",9.1,,4,17,3.5,2,0,8,C
99576,713,18,9,"Soy beans, Corsoy-79, 1980, ave of different locations",97.6,,4,17,3.5,2,0,8,C
99576,710,18,10,"Soy beans, Clark, 1976",76.756,,1,17,3.5,2,0,1,D
99576,711,18,10,"Soy beans, Clark, 1976",132.4,,1,17,3.5,2,0,1,D
99576,712,18,10,"Soy beans, Clark, 1976",17.718,,1,17,3.5,2,0,1,D
99576,713,18,10,"Soy beans, Clark, 1976",226.874,,1,17,3.5,2,0,1,D
99576,710,18,11,"soy beans, Clark, 1978",61.364,,1,17,3.5,2,0,1,D
99576,711,18,11,"soy beans, Clark, 1978",98.575,,1,17,3.5,2,0,1,D
99576,712,18,11,"soy beans, Clark, 1978",18.138,,1,17,3.5,2,0,1,D
99576,713,18,11,"soy beans, Clark, 1978",178.077,,1,17,3.5,2,0,1,D
99576,710,18,12,"Soy beans, Clark, 1979",51.634,,1,17,3.5,2,0,1,D
99576,711,18,12,"Soy beans, Clark, 1979",85.225,,1,17,3.5,2,0,1,D
99576,712,18,12,"Soy beans, Clark, 1979",16.964,,1,17,3.5,2,0,1,D
99576,713,18,12,"Soy beans, Clark, 1979",153.823,,1,17,3.5,2,0,1,D
99576,710,22,47,"Soybean seeds, raw, from Health Foods, San Diego, CA",75,,1,17,13,2,0,1,C
99576,711,22,47,"Soybean seeds, raw, from Health Foods, San Diego, CA",131.7,,1,17,13,2,0,1,C
99576,712,22,47,"Soybean seeds, raw, from Health Foods, San Diego, CA",7.5,,1,17,13,2,0,1,C
99576,713,22,47,"Soybean seeds, raw, from Health Foods, San Diego, CA",214.2,,1,17,13,2,0,1,C
99576,710,24,1,"Soy beans, dry, US, JFC Co., Purchased May 1993",79.227,,1,15,13.85,5,0,6,C
99576,711,24,1,"Soy beans, dry, US, JFC Co., Purchased May 1993",101.497,,1,15,13.85,5,0,6,C
99576,713,24,1,"Soy beans, dry, US, JFC Co., Purchased May 1993",180.774,,1,15,13.85,5,0,6,C
99576,710,24,9,"Black soy beans, dry, US",69.85,,1,15,13.85,2,0,1,C
99576,711,24,9,"Black soy beans, dry, US",61.22,,1,15,13.85,2,0,1,C
99576,713,24,9,"Black soy beans, dry, US",131.07,,1,15,13.85,2,0,1,C
99576,710,26,1,"Soybeans, purchased in a local store in Oxford, MS",22.98,,1,12,13.25,2,0,6,C
